,event,cycle,loc,transaction,src,src_index,dst,dst_index,req,cacheLine,reqAddr,data,size,tran_id,cpuID,mshrSize,ICacheState,NCacheState,hit-miss,type-op
1388,New,262000,l1cache_0,ReadUnique,memHierarchyTester,0,l1cache_0,1,l1cache_0,0x440,0x441,T,1,280,280,38,IUD,IUD,MSHR conflict,Stall
1389,Send,263000,l1cache_2,SnpRespData,l1cache_2,1,l2cache_2,2,-,0x1bc0,-,-,64,269,269,-,-,-,-,-
1390,Send,263000,l1cache_2,CompData,l1cache_2,1,memHierarchyTester,0,-,0x2cc0,0x2ce8,-,1,82,82,-,-,-,-,-
1391,Send,264000,l2cache_2,ReadUnique,l2cache_2,2,dc2,3,-,0x20c0,0x20ec,-,64,276,276,-,-,-,-,-
1392,New,264000,l2cache_2,SnpRespData,l1cache_2,1,l2cache_2,2,l1cache_1,0x1bc0,-,T,64,269,269,28,UD_Inv,UD,-,Retry
1393,Send,264000,l2cache_0,SnpRespData,l2cache_0,2,dc0,3,-,0x5dc0,0x5dec,-,64,223,223,-,-,-,-,-
1394,New,264000,l2cache_0,SnpRespData,l1cache_0,1,l2cache_0,2,l1cache_1,0x4c0,-,T,64,267,267,28,UD_InvX,UD,-,Retry
1395,Send,264000,l2cache_1,CompData,l2cache_1,2,l1cache_1,1,-,0x45c0,0x45e8,-,64,67,67,-,-,-,-,-
1396,New,264000,l2cache_1,ReadUnique,l1cache_1,1,l2cache_1,2,l1cache_1,0x5cc0,0x5ce8,F,64,277,277,32,I,IUD,miss,Forward
1397,New,264000,l2cache_1,Inv,dc0,3,l2cache_1,2,l1cache_2,0x2ac0,-,F,64,265,67,,,,,
1398,New,264000,l2cache_1,ReadNotSD,l1cache_1,1,l2cache_1,2,l1cache_1,0x29c0,0x29e8,F,64,279,279,33,I,ISC,miss,Forward
1399,New,264000,l2cache_1,CompData,dc2,3,l2cache_1,2,l1cache_1,0x59c0,0x59ec,T,64,180,180,,,,,
1400,New,264000,dc0,CompData,memory0,4,dc0,3,l1cache_1,0x1ec0,0x1eec,T,64,73,73,,,,,
1401,New,264000,dc1,ReadNotSD,l2cache_2,2,dc1,3,l1cache_2,0x10c0,0x10e8,F,64,255,255,,,,,
1402,New,264000,dc1,SnpResp,l2cache_2,2,dc1,3,l1cache_0,0x37c0,0x37ec,F,64,235,235,,,,,
1403,New,265000,l1cache_1,CompData,l2cache_1,2,l1cache_1,1,l1cache_1,0x45c0,0x45e8,T,64,67,67,40,IUD,UD,-,Respond
1404,Retry,266000,l2cache_2,SnpUnique,dc0,3,l2cache_2,2,l1cache_1,0x1bc0,0x1be8,F,64,256,256,27,UD,I,-,Respond
1405,Send,266000,l2cache_0,CompData,l2cache_0,2,l1cache_0,1,-,0x400,0x41c,-,64,146,146,-,-,-,-,-
1406,Retry,266000,l2cache_0,SnpNotSDFwd,dc1,3,l2cache_0,2,l1cache_1,0x4c0,0x4ec,F,64,257,257,27,UD,SC,-,Respond
1407,Send,266000,l2cache_1,AckInv,l2cache_1,2,dc0,3,-,0x4ec0,-,-,64,260,124,-,-,-,-,-
1408,New,266000,l2cache_1,Inv,dc0,3,l2cache_1,2,l1cache_2,0x2ac0,-,F,64,265,67,34,SC,SC_Inv,Inv sharer,Stall
1409,New,266000,l2cache_1,CompData,dc2,3,l2cache_1,2,l1cache_1,0x59c0,0x59ec,T,64,180,180,33,IUD,UD,-,Respond
1410,Retry,266000,dc1,ReadNotSD,l2cache_0,2,dc1,3,l1cache_0,0x37c0,0x37ec,F,64,143,143,,,,,
1411,New,266000,dc1,CompData,memory0,4,dc1,3,l1cache_0,0xdc0,0xdec,T,64,86,86,,,,,
1412,Send,266000,l1cache_2,SnpRespData,l1cache_2,1,l2cache_2,2,-,0x38c0,-,-,64,275,275,-,-,-,-,-
1413,Send,266000,l1cache_2,CompData,l1cache_2,1,memHierarchyTester,0,-,0x2cc0,0x2cec,-,1,106,106,-,-,-,-,-
1414,Send,266000,l1cache_1,CompData,l1cache_1,1,memHierarchyTester,0,-,0x2bc0,0x2bec,-,1,71,71,-,-,-,-,-
1415,Retry,266000,l1cache_1,ReadNotSD,memHierarchyTester,0,l1cache_1,1,l1cache_1,0x45c0,0x45ec,F,1,154,154,39,UD,UD,hit,Respond
1416,New,267000,l1cache_0,ReadUnique,memHierarchyTester,0,l1cache_0,1,l1cache_0,0x41c0,0x41e8,T,1,283,283,,UC,UD,hit,Respond
1417,New,267000,l1cache_0,CompData,l2cache_0,2,l1cache_0,1,l1cache_0,0x400,0x41c,T,64,146,146,37,SCUD,UD,-,Respond
1418,New,268000,l2cache_2,SnpRespData,l1cache_2,1,l2cache_2,2,l1cache_1,0x38c0,-,T,64,275,275,27,UC_Inv,UD,-,Retry
1419,Send,268000,l2cache_0,CompData,l2cache_0,2,l1cache_0,1,-,0x24c0,0x24e8,-,64,182,182,-,-,-,-,-
1420,Send,268000,l2cache_1,ReadUnique,l2cache_1,2,dc2,3,-,0x5cc0,0x5ce8,-,64,277,277,-,-,-,-,-
1421,Send,268000,l2cache_1,ReadNotSD,l2cache_1,2,dc2,3,-,0x29c0,0x29e8,-,64,279,279,-,-,-,-,-
1422,New,268000,l2cache_1,CompData,dc1,3,l2cache_1,2,l1cache_1,0x4cc0,0x4ce8,T,64,162,162,32,ISC,SC,-,Respond
1423,Retry,268000,dc1,ReadUnique,l2cache_2,2,dc1,3,l1cache_2,0xdc0,0xde8,F,64,245,245,,,,,
1424,New,268000,dc2,ReadNotSD,l2cache_2,2,dc2,3,l1cache_2,0x17c0,0x17e8,F,64,266,266,,,,,
1425,Send,268000,l1cache_0,CompData,l1cache_0,1,memHierarchyTester,0,-,0x41c0,0x41e8,-,1,283,283,-,-,-,-,-
1426,Retry,268000,l1cache_0,ReadUnique,memHierarchyTester,0,l1cache_0,1,l1cache_0,0x400,0x42c,T,1,168,168,36,UD,UD,hit,Respond
1427,Send,269000,l1cache_1,CompData,l1cache_1,1,memHierarchyTester,0,-,0x45c0,0x45e8,-,1,67,67,-,-,-,-,-
1428,Retry,269000,l1cache_0,ReadUnique,memHierarchyTester,0,l1cache_0,1,l1cache_0,0x400,0x438,T,1,178,178,35,UD,UD,hit,Respond
1429,New,269000,l1cache_0,CompData,l2cache_0,2,l1cache_0,1,l1cache_0,0x24c0,0x24e8,T,64,182,182,34,ISC,SC,-,Respond
1430,Retry,270000,l2cache_2,SnpUnique,dc2,3,l2cache_2,2,l1cache_1,0x38c0,0x38ec,F,64,263,263,26,UD,I,-,Respond
1431,Send,270000,l2cache_0,SnpResp,l2cache_0,2,dc1,3,-,0x4c0,0x4ec,-,64,257,257,-,-,-,-,-
1432,New,270000,l2cache_0,CompData,dc0,3,l2cache_0,2,l1cache_0,0x42c0,0x42ec,T,64,69,69,26,IUD,UD,-,Respond
1433,Send,270000,l2cache_1,Inv,l2cache_1,2,l1cache_1,1,-,0x2ac0,-,-,64,282,124,-,-,-,-,-
1434,New,270000,dc2,ReadUnique,l2cache_2,2,dc2,3,l1cache_2,0x20c0,0x20ec,F,64,276,276,,,,,
1435,Retry,270000,l1cache_0,ReadUnique,memHierarchyTester,0,l1cache_0,1,l1cache_0,0x400,0x43c,T,1,206,206,33,UD,UD,hit,Respond
1436,New,271000,l1cache_1,Inv,l2cache_1,2,l1cache_1,1,l1cache_2,0x2ac0,-,F,64,282,124,,SC,I,-,Respond
1437,Send,271000,l1cache_0,CompData,l1cache_0,1,memHierarchyTester,0,-,0x400,0x41c,-,1,146,146,-,-,-,-,-
1438,Send,271000,l1cache_0,CompData,l1cache_0,1,memHierarchyTester,0,-,0x400,0x42c,-,1,168,168,-,-,-,-,-
1439,Send,271000,l1cache_0,CompData,l1cache_0,1,memHierarchyTester,0,-,0x400,0x438,-,1,178,178,-,-,-,-,-
1440,Send,271000,l1cache_0,CompData,l1cache_0,1,memHierarchyTester,0,-,0x400,0x43c,-,1,206,206,-,-,-,-,-
1441,Retry,271000,l1cache_0,ReadNotSD,memHierarchyTester,0,l1cache_0,1,l1cache_0,0x400,0x40c,F,1,211,211,32,UD,UD,hit,Respond
1442,New,272000,l2cache_2,CompData,dc1,3,l2cache_2,2,l1cache_2,0x25c0,0x25e8,T,64,80,80,25,ISC,UC,-,Respond
1443,Send,272000,l2cache_1,CompData,l2cache_1,2,l1cache_1,1,-,0x59c0,0x59ec,-,64,180,180,-,-,-,-,-
1444,New,272000,l2cache_1,CompData,dc2,3,l2cache_1,2,l1cache_1,0x4dc0,0x4dec,T,64,89,89,31,ISC,UC,-,Respond
1445,New,272000,dc2,CompData,memory0,4,dc2,3,l1cache_0,0x65c0,0x65ec,T,64,81,81,,,,,
1446,New,272000,dc0,SnpRespData,l2cache_0,2,dc0,3,l1cache_2,0x5dc0,0x5dec,T,64,223,223,,,,,
1447,Send,272000,l1cache_1,AckInv,l1cache_1,1,l2cache_1,2,-,0x2ac0,-,-,64,282,124,-,-,-,-,-
1448,Send,272000,l1cache_1,CompData,l1cache_1,1,memHierarchyTester,0,-,0x45c0,0x45ec,-,1,154,154,-,-,-,-,-
1449,New,272000,l1cache_2,ReadNotSD,memHierarchyTester,0,l1cache_2,1,l1cache_2,0x2cc0,0x2cec,F,1,285,285,,UD,UD,hit,Respond
1450,Send,273000,l1cache_0,CompData,l1cache_0,1,memHierarchyTester,0,-,0x24c0,0x24e8,-,1,182,182,-,-,-,-,-
1451,New,273000,l1cache_2,ReadUnique,memHierarchyTester,0,l1cache_2,1,l1cache_2,0x32c0,0x32ed,T,1,287,287,,UD,UD,hit,Respond
1452,New,273000,l1cache_1,CompData,l2cache_1,2,l1cache_1,1,l1cache_1,0x59c0,0x59ec,T,64,180,180,38,IUD,UD,-,Respond
1453,Send,274000,l2cache_0,SnpRespData,l2cache_0,2,dc0,3,-,0x63c0,0x63e8,-,64,239,239,-,-,-,-,-
1454,New,274000,l2cache_0,SnpUnique,dc1,3,l2cache_0,2,l1cache_1,0x400,0x419,F,64,268,268,27,UD,UD_Inv,Inv owner,Stall
1455,Send,274000,l2cache_1,CompData,l2cache_1,2,l1cache_1,1,-,0x4cc0,0x4ce8,-,64,162,162,-,-,-,-,-
1456,New,274000,l2cache_1,AckInv,l1cache_1,1,l2cache_1,2,l1cache_2,0x2ac0,-,F,64,282,124,31,SC_Inv,SC,-,Retry
1457,Retry,274000,dc2,ReadNotSD,l2cache_1,2,dc2,3,l1cache_1,0x65c0,0x65e8,F,64,169,169,,,,,
1458,Retry,274000,dc0,ReadUnique,l2cache_2,2,dc0,3,l1cache_2,0x5dc0,0x5dec,F,64,200,200,,,,,
1459,Send,274000,l1cache_2,CompData,l1cache_2,1,memHierarchyTester,0,-,0x32c0,0x32ed,-,1,287,287,-,-,-,-,-
1460,Send,275000,l1cache_0,CompData,l1cache_0,1,memHierarchyTester,0,-,0x400,0x40c,-,1,211,211,-,-,-,-,-
1461,New,275000,l1cache_1,CompData,l2cache_1,2,l1cache_1,1,l1cache_1,0x4cc0,0x4ce8,T,64,162,162,37,ISC,SC,-,Respond
1462,Send,276000,l2cache_0,CompData,l2cache_0,2,l1cache_0,1,-,0x42c0,0x42ec,-,64,69,69,-,-,-,-,-
1463,Retry,276000,l2cache_1,Inv,dc0,3,l2cache_1,2,l1cache_2,0x2ac0,-,F,64,265,67,30,SC,I,-,Respond
1464,New,276000,l2cache_1,CompData,dc0,3,l2cache_1,2,l1cache_1,0x1ec0,0x1eec,T,64,73,73,,,,,
1465,New,276000,dc2,ReadUnique,l2cache_1,2,dc2,3,l1cache_1,0x5cc0,0x5ce8,F,64,277,277,,,,,
1466,New,276000,dc0,AckInv,l2cache_1,2,dc0,3,l1cache_0,0x4ec0,-,F,64,260,124,,,,,
1467,New,276000,dc1,SnpResp,l2cache_0,2,dc1,3,l1cache_1,0x4c0,0x4ec,F,64,257,257,,,,,
1468,Send,276000,l1cache_2,CompData,l1cache_2,1,memHierarchyTester,0,-,0x2cc0,0x2cec,-,1,285,285,-,-,-,-,-
1469,Send,277000,l1cache_1,CompData,l1cache_1,1,memHierarchyTester,0,-,0x59c0,0x59ec,-,1,180,180,-,-,-,-,-
1470,New,277000,l1cache_0,CompData,l2cache_0,2,l1cache_0,1,l1cache_0,0x42c0,0x42ec,T,64,69,69,31,IUD,UD,-,Respond
1471,Send,278000,l2cache_2,CompData,l2cache_2,2,l1cache_2,1,-,0x25c0,0x25e8,-,64,80,80,-,-,-,-,-
1472,Send,278000,l2cache_0,SnpUnique,l2cache_0,2,l1cache_0,1,-,0x400,-,-,64,288,288,-,-,-,-,-
1473,Send,278000,l2cache_1,CompData,l2cache_1,2,l1cache_1,1,-,0x4dc0,0x4dec,-,64,89,89,-,-,-,-,-
1474,New,278000,l2cache_1,CompData,dc0,3,l2cache_1,2,l1cache_1,0x1ec0,0x1eec,T,64,73,73,29,IUD,UD,-,Respond
1475,New,278000,dc2,ReadNotSD,l2cache_1,2,dc2,3,l1cache_1,0x29c0,0x29e8,F,64,279,279,,,,,
1476,Retry,278000,dc0,ReadUnique,l2cache_0,2,dc0,3,l1cache_0,0x4ec0,0x4ee9,F,64,243,243,,,,,
1477,New,278000,dc0,SnpRespData,l2cache_0,2,dc0,3,l1cache_1,0x63c0,0x63e8,T,64,239,239,,,,,
1478,Retry,278000,dc1,ReadNotSD,l2cache_1,2,dc1,3,l1cache_1,0x4c0,0x4ec,F,64,236,236,,,,,
1479,New,278000,dc1,CompData,memory0,4,dc1,3,l1cache_2,0x61c0,0x61ec,T,64,108,108,,,,,
1480,Send,279000,l1cache_1,CompData,l1cache_1,1,memHierarchyTester,0,-,0x4cc0,0x4ce8,-,1,162,162,-,-,-,-,-
1481,New,279000,l1cache_1,CompData,l2cache_1,2,l1cache_1,1,l1cache_1,0x4dc0,0x4dec,T,64,89,89,36,ISC,UC,-,Respond
1482,New,279000,l1cache_0,SnpUnique,l2cache_0,2,l1cache_0,1,l1cache_1,0x400,-,F,64,288,288,,UD,I,-,Respond
1483,New,279000,l1cache_2,CompData,l2cache_2,2,l1cache_2,1,l1cache_2,0x25c0,0x25e8,T,64,80,80,31,ISC,UC,-,Respond
1484,Send,280000,l2cache_1,AckInv,l2cache_1,2,dc0,3,-,0x2ac0,-,-,64,265,67,-,-,-,-,-
1485,Retry,280000,dc0,ReadUnique,l2cache_1,2,dc0,3,l1cache_1,0x63c0,0x63e8,F,64,139,139,,,,,
1486,New,280000,l2cache_0,CompData,dc1,3,l2cache_0,2,l1cache_0,0x3ac0,0x3ae8,T,64,76,76,26,IUD,UD,-,Respond
1487,Send,281000,l1cache_0,CompData,l1cache_0,1,memHierarchyTester,0,-,0x42c0,0x42ec,-,1,69,69,-,-,-,-,-
1488,New,282000,l2cache_2,CompData,dc0,3,l2cache_2,2,l1cache_2,0x5dc0,0x5dec,T,64,200,200,24,IUD,UD,-,Respond
1489,New,282000,dc0,CompData,memory0,4,dc0,3,l1cache_0,0x66c0,0x66e8,T,64,72,72,,,,,
1490,New,282000,l1cache_2,ReadNotSD,memHierarchyTester,0,l1cache_2,1,l1cache_2,0x33c0,0x33ec,F,1,291,291,32,I,ISC,miss,Forward
1491,Send,283000,l1cache_1,CompData,l1cache_1,1,memHierarchyTester,0,-,0x4dc0,0x4dec,-,1,89,89,-,-,-,-,-
1492,Send,283000,l1cache_2,ReadNotSD,l1cache_2,1,l2cache_2,2,-,0x33c0,0x33ec,-,64,291,291,-,-,-,-,-
1493,Send,283000,l1cache_2,CompData,l1cache_2,1,memHierarchyTester,0,-,0x25c0,0x25e8,-,1,80,80,-,-,-,-,-
1494,New,283000,l1cache_2,ReadUnique,memHierarchyTester,0,l1cache_2,1,l1cache_2,0x32c0,0x32ee,T,1,292,292,,UD,UD,hit,Respond
1495,New,284000,l2cache_2,ReadNotSD,l1cache_2,1,l2cache_2,2,l1cache_2,0x33c0,0x33ec,F,64,291,291,25,I,ISC,miss,Forward
1496,Send,284000,l2cache_1,CompData,l2cache_1,2,l1cache_1,1,-,0x1ec0,0x1eec,-,64,73,73,-,-,-,-,-
1497,Retry,284000,dc0,ReadNotSD,l2cache_2,2,dc0,3,l1cache_2,0x66c0,0x66ec,F,64,189,189,,,,,
1498,New,284000,l2cache_0,CompData,dc2,3,l2cache_0,2,l1cache_0,0x65c0,0x65ec,T,64,81,81,25,IUD,UD,-,Respond
1499,Send,284000,l1cache_0,SnpRespData,l1cache_0,1,l2cache_0,2,-,0x400,-,-,64,288,288,-,-,-,-,-
1500,New,284000,l1cache_0,ReadUnique,memHierarchyTester,0,l1cache_0,1,l1cache_0,0x2ec0,0x2eed,T,1,293,293,,UD,UD,hit,Respond
1501,Send,284000,l1cache_2,CompData,l1cache_2,1,memHierarchyTester,0,-,0x32c0,0x32ee,-,1,292,292,-,-,-,-,-
1502,Send,285000,l1cache_0,CompData,l1cache_0,1,memHierarchyTester,0,-,0x2ec0,0x2eed,-,1,293,293,-,-,-,-,-
1503,New,285000,l1cache_1,ReadUnique,memHierarchyTester,0,l1cache_1,1,l1cache_1,0x56c0,0x56e8,T,1,295,295,37,I,IUD,miss,Forward
1504,New,285000,l1cache_1,CompData,l2cache_1,2,l1cache_1,1,l1cache_1,0x1ec0,0x1eec,T,64,73,73,,,,,
1505,Send,286000,l2cache_2,SnpRespData,l2cache_2,2,dc0,3,-,0x1bc0,0x1be8,-,64,256,256,-,-,-,-,-
1506,New,286000,dc0,AckInv,l2cache_1,2,dc0,3,l1cache_2,0x2ac0,-,F,64,265,67,,,,,
1507,Send,286000,l2cache_0,CompData,l2cache_0,2,l1cache_0,1,-,0x3ac0,0x3ae8,-,64,76,76,-,-,-,-,-
1508,New,286000,l2cache_0,SnpRespData,l1cache_0,1,l2cache_0,2,l1cache_1,0x400,-,T,64,288,288,25,UD_Inv,UD,-,Retry
1509,Send,286000,l1cache_1,ReadUnique,l1cache_1,1,l2cache_1,2,-,0x56c0,0x56e8,-,64,295,295,-,-,-,-,-
1510,New,286000,l1cache_1,CompData,l2cache_1,2,l1cache_1,1,l1cache_1,0x1ec0,0x1eec,T,64,73,73,36,IUD,UD,-,Respond
1511,New,286000,l1cache_1,ReadUnique,memHierarchyTester,0,l1cache_1,1,l1cache_1,0x22c0,0x22ea,T,1,296,296,,,,,
1512,Retry,287000,l1cache_1,ReadNotSD,memHierarchyTester,0,l1cache_1,1,l1cache_1,0x1ec0,0x1ee8,F,1,94,94,35,UD,UD,hit,Respond
1513,New,287000,l1cache_1,ReadUnique,memHierarchyTester,0,l1cache_1,1,l1cache_1,0x22c0,0x22ea,T,1,296,296,,,,,
1514,New,287000,l1cache_0,CompData,l2cache_0,2,l1cache_0,1,l1cache_0,0x3ac0,0x3ae8,T,64,76,76,30,IUD,UD,-,Respond
1515,New,287000,l1cache_2,ReadNotSD,memHierarchyTester,0,l1cache_2,1,l1cache_2,0x54c0,0x54e9,F,1,297,297,,UD,UD,hit,Respond
1516,Send,288000,l2cache_2,CompData,l2cache_2,2,l1cache_2,1,-,0x5dc0,0x5dec,-,64,200,200,-,-,-,-,-
1517,Retry,288000,dc0,ReadUnique,l2cache_2,2,dc0,3,l1cache_2,0x2ac0,0x2ae8,F,64,247,247,,,,,
1518,Retry,288000,l2cache_0,SnpUnique,dc1,3,l2cache_0,2,l1cache_1,0x400,0x419,F,64,268,268,24,UD,I,-,Respond
1519,New,288000,l2cache_0,SnpNotSDFwd,dc2,3,l2cache_0,2,l1cache_1,0x65c0,0x65e8,F,64,289,289,25,UD,UD_InvX,Dgr owner,Stall
1520,New,288000,l2cache_1,ReadUnique,l1cache_1,1,l2cache_1,2,l1cache_1,0x56c0,0x56e8,F,64,295,295,30,I,IUD,miss,Forward
1521,New,288000,dc2,CompData,memory0,4,dc2,3,l1cache_1,0xec0,0xeec,T,64,90,90,,,,,
1522,New,288000,l1cache_1,ReadUnique,memHierarchyTester,0,l1cache_1,1,l1cache_1,0x22c0,0x22ea,T,1,296,296,,UD,UD,hit,Respond
1523,New,288000,l1cache_2,ReadUnique,memHierarchyTester,0,l1cache_2,1,l1cache_2,0x3ac0,0x3aec,T,1,298,298,33,I,IUD,miss,Forward
1524,Send,289000,l1cache_1,CompData,l1cache_1,1,memHierarchyTester,0,-,0x22c0,0x22ea,-,1,296,296,-,-,-,-,-
1525,Send,289000,l1cache_2,ReadUnique,l1cache_2,1,l2cache_2,2,-,0x3ac0,0x3aec,-,64,298,298,-,-,-,-,-
1526,New,289000,l1cache_2,CompData,l2cache_2,2,l1cache_2,1,l1cache_2,0x5dc0,0x5dec,T,64,200,200,32,IUD,UD,-,Respond
1527,Send,290000,l2cache_2,SnpRespData,l2cache_2,2,dc2,3,-,0x38c0,0x38ec,-,64,263,263,-,-,-,-,-
1528,Send,290000,l2cache_2,ReadNotSD,l2cache_2,2,dc0,3,-,0x33c0,0x33ec,-,64,291,291,-,-,-,-,-
1529,New,290000,l2cache_2,ReadUnique,l1cache_2,1,l2cache_2,2,l1cache_2,0x3ac0,0x3aec,F,64,298,298,26,I,IUD,miss,Forward
1530,Send,290000,l2cache_0,CompData,l2cache_0,2,l1cache_0,1,-,0x65c0,0x65ec,-,64,81,81,-,-,-,-,-
1531,New,290000,l2cache_0,CompData,dc0,3,l2cache_0,2,l1cache_0,0x4ec0,0x4ee9,F,64,243,243,24,SCUD,UD,-,Respond
1532,Send,290000,l1cache_1,CompData,l1cache_1,1,memHierarchyTester,0,-,0x1ec0,0x1eec,-,1,73,73,-,-,-,-,-
1533,Send,291000,l1cache_0,CompData,l1cache_0,1,memHierarchyTester,0,-,0x3ac0,0x3ae8,-,1,76,76,-,-,-,-,-
1534,New,291000,l1cache_0,CompData,l2cache_0,2,l1cache_0,1,l1cache_0,0x65c0,0x65ec,T,64,81,81,29,IUD,UD,-,Respond
1535,Send,291000,l1cache_2,CompData,l1cache_2,1,memHierarchyTester,0,-,0x54c0,0x54e9,-,1,297,297,-,-,-,-,-
1536,Send,292000,l2cache_0,SnpNotSDFwd,l2cache_0,2,l1cache_0,1,-,0x65c0,-,-,64,299,299,-,-,-,-,-
1537,New,292000,l2cache_0,SnpUnique,dc1,3,l2cache_0,2,l1cache_2,0x43c0,0x43ec,F,64,281,281,25,UD,UD_Inv,Inv owner,Stall
1538,Send,292000,l2cache_1,ReadUnique,l2cache_1,2,dc2,3,-,0x56c0,0x56e8,-,64,295,295,-,-,-,-,-
1539,New,292000,l2cache_1,CompData,dc0,3,l2cache_1,2,l1cache_1,0x63c0,0x63e8,T,64,139,139,29,IUD,UD,-,Respond
1540,New,292000,dc2,CompData,memory0,4,dc2,3,l1cache_0,0x1ac0,0x1aec,T,64,83,83,,,,,
1541,New,292000,l1cache_0,ReadNotSD,memHierarchyTester,0,l1cache_0,1,l1cache_0,0x3dc0,0x3dec,F,1,300,300,30,I,ISC,miss,Forward
1542,Send,293000,l1cache_1,CompData,l1cache_1,1,memHierarchyTester,0,-,0x1ec0,0x1ee8,-,1,94,94,-,-,-,-,-
1543,Send,293000,l1cache_0,ReadNotSD,l1cache_0,1,l2cache_0,2,-,0x3dc0,0x3dec,-,64,300,300,-,-,-,-,-
1544,New,293000,l1cache_0,SnpNotSDFwd,l2cache_0,2,l1cache_0,1,l1cache_1,0x65c0,-,F,64,299,299,,UD,SC,-,Respond
1545,Send,293000,l1cache_2,CompData,l1cache_2,1,memHierarchyTester,0,-,0x5dc0,0x5dec,-,1,200,200,-,-,-,-,-
1546,New,293000,l1cache_2,ReadNotSD,memHierarchyTester,0,l1cache_2,1,l1cache_2,0x400,0x414,F,1,302,302,33,IUD,IUD,MSHR conflict,Stall
1547,Send,294000,l2cache_2,ReadUnique,l2cache_2,2,dc1,3,-,0x3ac0,0x3aec,-,64,298,298,-,-,-,-,-
1548,New,294000,l2cache_0,CompData,dc1,3,l2cache_0,2,l1cache_0,0x37c0,0x37ec,T,64,143,143,24,ISC,SC,-,Respond
1549,New,294000,l2cache_0,ReadNotSD,l1cache_0,1,l2cache_0,2,l1cache_0,0x3dc0,0x3dec,F,64,300,300,,,,,
1550,New,294000,dc0,SnpRespData,l2cache_2,2,dc0,3,l1cache_1,0x1bc0,0x1be8,T,64,256,256,,,,,
1551,New,294000,l1cache_2,ReadUnique,memHierarchyTester,0,l1cache_2,1,l1cache_2,0x400,0x420,T,1,303,303,34,IUD,IUD,MSHR conflict,Stall
1552,Send,295000,l1cache_0,CompData,l1cache_0,1,memHierarchyTester,0,-,0x65c0,0x65ec,-,1,81,81,-,-,-,-,-
1553,Send,296000,l2cache_0,CompData,l2cache_0,2,l1cache_0,1,-,0x4ec0,0x4ee9,-,64,243,243,-,-,-,-,-
1554,Send,296000,l2cache_0,SnpUnique,l2cache_0,2,l1cache_0,1,-,0x43c0,-,-,64,301,301,-,-,-,-,-
1555,New,296000,l2cache_0,ReadNotSD,l1cache_0,1,l2cache_0,2,l1cache_0,0x3dc0,0x3dec,F,64,300,300,25,I,ISC,miss,Forward
1556,New,296000,l2cache_1,CompData,dc2,3,l2cache_1,2,l1cache_1,0xec0,0xeec,T,64,90,90,28,IUD,UD,-,Respond
1557,Retry,296000,dc0,ReadUnique,l2cache_1,2,dc0,3,l1cache_1,0x1bc0,0x1be8,F,64,145,145,,,,,
1558,New,296000,dc1,CompData,memory0,4,dc1,3,l1cache_2,0x49c0,0x49ec,T,64,113,113,,,,,
1559,New,296000,l1cache_1,ReadUnique,memHierarchyTester,0,l1cache_1,1,l1cache_1,0x400,0x434,T,1,305,305,36,IUD,IUD,MSHR conflict,Stall
1560,New,297000,l1cache_0,CompData,l2cache_0,2,l1cache_0,1,l1cache_0,0x4ec0,0x4ee9,T,64,243,243,29,SCUD,UD,-,Respond
1561,New,297000,l1cache_0,SnpUnique,l2cache_0,2,l1cache_0,1,l1cache_2,0x43c0,-,F,64,301,301,,UD,I,-,Respond
1562,New,297000,l1cache_2,ReadUnique,memHierarchyTester,0,l1cache_2,1,l1cache_2,0x400,0x424,T,1,306,306,35,IUD,IUD,MSHR conflict,Stall
1563,Send,298000,l2cache_1,CompData,l2cache_1,2,l1cache_1,1,-,0x63c0,0x63e8,-,64,139,139,-,-,-,-,-
1564,New,298000,dc0,ReadNotSD,l2cache_2,2,dc0,3,l1cache_2,0x33c0,0x33ec,F,64,291,291,,,,,
1565,Send,298000,l1cache_0,SnpRespData,l1cache_0,1,l2cache_0,2,-,0x65c0,-,-,64,299,299,-,-,-,-,-
1566,New,299000,l1cache_1,ReadNotSD,memHierarchyTester,0,l1cache_1,1,l1cache_1,0x1dc0,0x1de8,F,1,307,307,,UC,UC,hit,Respond
1567,New,299000,l1cache_1,CompData,l2cache_1,2,l1cache_1,1,l1cache_1,0x63c0,0x63e8,T,64,139,139,,,,,
1568,Send,300000,l2cache_0,ReadNotSD,l2cache_0,2,dc1,3,-,0x3dc0,0x3dec,-,64,300,300,-,-,-,-,-
1569,Send,300000,l2cache_0,CompData,l2cache_0,2,l1cache_0,1,-,0x37c0,0x37ec,-,64,143,143,-,-,-,-,-
1570,New,300000,l2cache_0,SnpRespData,l1cache_0,1,l2cache_0,2,l1cache_1,0x65c0,-,T,64,299,299,25,UD_InvX,UD,-,Retry
1571,New,300000,l2cache_0,CompData,dc0,3,l2cache_0,2,l1cache_0,0x66c0,0x66e8,T,64,72,72,24,IUD,UD,-,Respond
1572,New,300000,dc0,CompData,memory0,4,dc0,3,l1cache_1,0xfc0,0xfec,T,64,84,84,,,,,
1573,New,300000,dc2,ReadUnique,l2cache_1,2,dc2,3,l1cache_1,0x56c0,0x56e8,F,64,295,295,,,,,
1574,New,300000,l1cache_1,CompData,l2cache_1,2,l1cache_1,1,l1cache_1,0x63c0,0x63e8,T,64,139,139,35,IUD,UD,-,Respond
1575,Send,301000,l1cache_0,CompData,l1cache_0,1,memHierarchyTester,0,-,0x4ec0,0x4ee9,-,1,243,243,-,-,-,-,-
